"","participant","cue","phase","condition","target","response","rt","correct","Column1","Column2","pred_correct"
"970",1039,"COURAGEOUS","test","error","LION","LION",2142,1,NA,"",0.710331039987117
"971",1039,"CRUNCH","test","error","NOISE","NOISE",3615,1,NA,"",0.710331039987117
"972",1039,"LATIN","test","error","FRENCH","FRENCH",2718,1,NA,"",0.710331039987117
"973",1039,"DANCER","test","error","MUSIC","MUSIC",2894,1,NA,"",0.710331039987117
"974",1039,"ROBIN","test","error","RED","RED",1966,1,NA,"",0.710331039987117
"975",1039,"LAUNDRY","test","error","SOAP","SOAP",3038,1,NA,"",0.710331039987117
"976",1039,"MEASUREMENT","test","error","HEIGHT","HEIGHT",3326,1,NA,"",0.710331039987117
"977",1039,"FUGITIVE","test","error","RUN","STEAL",8286,0,NA,"",0.710331039987117
"978",1039,"CHUNK","test","error","BLOCK","BLOCK",3103,1,NA,"",0.710331039987117
"979",1039,"PRESCRIPTION","test","error","PILL","PILLS",2942,1,NA,"change 2>1 bc plural",0.710331039987117
"980",1039,"SIDE","test","error","ORDER","ORDER",4302,1,NA,"",0.710331039987117
"981",1039,"HONEYMOON","test","error","ROMANCE","ROMANTIC",2143,0,NA,"",0.710331039987117
"982",1039,"STERN","test","error","BOAT","BOAT",4991,1,NA,"",0.710331039987117
"983",1039,"ELEVATOR","test","error","BUILDING","UP",2734,0,NA,"",0.710331039987117
"984",1039,"INTRODUCE","test","error","PRESENT","PRESENT",3135,1,NA,"",0.710331039987117
"985",1039,"ORDER","test","error","FORM","FORM",3631,1,NA,"",0.710331039987117
"986",1039,"CANYON","test","error","MOUNTAIN","MOUNTAIN",3630,1,NA,"",0.710331039987117
"987",1039,"SWING","test","error","TREE","SET",4479,0,NA,"",0.710331039987117
"988",1039,"DIAMETER","test","error","LENGTH","CIRCLE",3455,0,NA,"",0.710331039987117
"989",1039,"CHIMNEY","test","error","BRICK","BRICK",2559,1,NA,"",0.710331039987117
"990",1039,"SAIL","test","error","OCEAN","OCEAN",4670,1,NA,"",0.710331039987117
"991",1040,"HONEYMOON","test","error","ROMANCE","TRAVEL",5389,0,NA,"",0.543878324453448
"992",1040,"LAUNDRY","test","error","SOAP","",2350,0,NA,"",0.543878324453448
"993",1040,"PARCEL","test","error","BOX","BOX",2206,1,NA,"",0.543878324453448
"994",1040,"GLIDE","test","error","HANG","SWING",5246,0,NA,"",0.543878324453448
"995",1040,"CHIMNEY","test","error","BRICK","",4142,0,NA,"",0.543878324453448
"996",1040,"WELL","test","error","DONE","GOOD",7710,0,NA,"",0.543878324453448
"997",1040,"INTRODUCE","test","error","PRESENT","PRESENTATION",4478,0,NA,"",0.543878324453448
"998",1040,"ROBIN","test","error","RED","RED",1550,1,NA,"",0.543878324453448
"999",1040,"CRUNCH","test","error","NOISE","COOKIES",2894,0,NA,"",0.543878324453448
"1000",1040,"SIDE","test","error","ORDER","",2638,0,NA,"",0.543878324453448
"1001",1040,"FUGITIVE","test","error","RUN","TREE",5005,0,NA,"",0.543878324453448
"1002",1040,"DRACULA","test","error","SCARY","",4189,0,NA,"",0.543878324453448
"1003",1040,"EYES","test","error","COLOR","MOUTH",3422,0,NA,"",0.543878324453448
"1004",1040,"CANYON","test","error","MOUNTAIN","MOUNTAIN",5502,1,NA,"",0.543878324453448
"1005",1040,"CHUNK","test","error","BLOCK","",2206,0,NA,"",0.543878324453448
"1006",1040,"TEA","test","error","LEAVES","LEAVES",9182,1,NA,"",0.543878324453448
"1007",1040,"LATIN","test","error","FRENCH","FRENCH",8125,1,NA,"",0.543878324453448
"1008",1040,"DANCER","test","error","MUSIC","",4158,0,NA,"",0.543878324453448
"1009",1040,"SAIL","test","error","OCEAN","OCEAN",2974,1,NA,"",0.543878324453448
"1010",1040,"MEASUREMENT","test","error","HEIGHT","HEIGHT",4318,1,NA,"",0.543878324453448
"1011",1040,"SWING","test","error","TREE","TREE",3181,1,NA,"",0.543878324453448
"1012",1040,"ELEVATOR","test","error","BUILDING","",6830,0,NA,"",0.543878324453448
"1013",1040,"PRESCRIPTION","test","error","PILL","PILLS",3470,1,NA,"change 2>1 bc plural",0.543878324453448
"1014",1040,"DIAMETER","test","error","LENGTH","LENGTH",2541,1,NA,"",0.543878324453448
"1015",1040,"STERN","test","error","BOAT","",2558,0,NA,"",0.543878324453448
"1016",1040,"ORDER","test","error","FORM","",9230,0,NA,"",0.543878324453448
"1017",1040,"COURAGEOUS","test","error","LION","LION",3070,1,NA,"",0.543878324453448
"1018",1041,"PARCEL","test","error","BOX","SPACE",4926,0,NA,"",0.67168484101503
"1019",1041,"TEA","test","error","LEAVES","LEAVES",3630,1,NA,"",0.67168484101503
"1020",1041,"HONEYMOON","test","error","ROMANCE","ROMANCE",3263,1,NA,"",0.67168484101503
"1021",1041,"ORDER","test","error","FORM","FORM",3982,1,NA,"",0.67168484101503
"1022",1041,"PRESCRIPTION","test","error","PILL","PILL",4493,1,NA,"",0.67168484101503
"1023",1041,"WELL","test","error","DONE","GOOD",5645,0,NA,"",0.67168484101503
"1024",1041,"EYES","test","error","COLOR","COLOR",3198,1,NA,"",0.67168484101503
"1025",1041,"CANYON","test","error","MOUNTAIN","MOUNTAIN",6157,1,NA,"",0.67168484101503
"1026",1041,"LATIN","test","error","FRENCH","FRENCH",4477,1,NA,"",0.67168484101503
"1027",1041,"DANCER","test","error","MUSIC","MUSIC",5662,1,NA,"",0.67168484101503
"1028",1041,"LAUNDRY","test","error","SOAP","SOAP",2750,1,NA,"",0.67168484101503
"1029",1041,"DRACULA","test","error","SCARY","SCARY",3854,1,NA,"",0.67168484101503
"1030",1041,"CRUNCH","test","error","NOISE","PEICE",7118,0,NA,"",0.67168484101503
"1031",1041,"EMPIRE","test","error","STATE","STATE",2606,1,NA,"",0.67168484101503
"1032",1041,"ELEVATOR","test","error","BUILDING","BUILDING",4590,1,NA,"",0.67168484101503
"1033",1041,"SIDE","test","error","ORDER","TAKE",11166,0,NA,"",0.67168484101503
"1034",1041,"INTRODUCE","test","error","PRESENT","PRESENT",4974,1,NA,"",0.67168484101503
"1035",1041,"STERN","test","error","BOAT","OCEAN",4126,0,NA,"",0.67168484101503
"1036",1041,"FUGITIVE","test","error","RUN","FLEE",10830,0,NA,"",0.67168484101503
"1037",1041,"ROBIN","test","error","RED","RED",2605,1,NA,"",0.67168484101503
"1038",1041,"MEASUREMENT","test","error","HEIGHT","HEIGHT",7358,1,NA,"",0.67168484101503
"1039",1041,"SAFARI","test","error","DESERT","DESERT",4845,1,NA,"",0.67168484101503
"1040",1041,"COURAGEOUS","test","error","LION","LION",3117,1,NA,"",0.67168484101503
"1041",1041,"SAIL","test","error","OCEAN","OCEAN",8925,1,NA,"",0.67168484101503
"1042",1041,"SWING","test","error","TREE","TREE",3006,1,NA,"",0.67168484101503
"1043",1041,"CHIMNEY","test","error","BRICK","BRICK",3006,1,NA,"",0.67168484101503
"1044",1041,"DIAMETER","test","error","LENGTH","MEASURE",3790,0,NA,"",0.67168484101503
"1045",1042,"LAUNDRY","test","error","SOAP","DETERGENT",7583,0,NA,"",0.737581088826656
"1046",1042,"ELEVATOR","test","error","BUILDING","BUILDING",8926,1,NA,"",0.737581088826656
"1047",1042,"FUGITIVE","test","error","RUN","RUN",6206,1,NA,"",0.737581088826656
"1048",1042,"COURAGEOUS","test","error","LION","LION",5023,1,NA,"",0.737581088826656
"1049",1042,"WELL","test","error","DONE","DONE",2092,1,NA,"",0.737581088826656
"1050",1042,"GLIDE","test","error","HANG","FLY",4831,0,NA,"",0.737581088826656
"1051",1042,"CANYON","test","error","MOUNTAIN","MOUNTAIN",5406,1,NA,"",0.737581088826656
"1052",1042,"DIAMETER","test","error","LENGTH","LENGTH",6846,1,NA,"",0.737581088826656
"1053",1042,"SIDE","test","error","ORDER","DISH",6655,0,NA,"",0.737581088826656
"1054",1042,"TEA","test","error","LEAVES","LEAVES",3135,1,NA,"",0.737581088826656
"1055",1042,"PORTRAY","test","error","SHOW","SHOW",2607,1,NA,"",0.737581088826656
"1056",1042,"PRESCRIPTION","test","error","PILL","PILL",4814,1,NA,"",0.737581088826656
"1057",1042,"CRUNCH","test","error","NOISE","NOISE",8078,1,NA,"",0.737581088826656
"1058",1042,"LATIN","test","error","FRENCH","FRENCH",3487,1,NA,"",0.737581088826656
"1059",1042,"CHUNK","test","error","BLOCK"," BLOCK",3146,1,NA,"change 2>1 bc correct response",0.737581088826656
"1060",1042,"MEASUREMENT","test","error","HEIGHT","LENGTH",5359,0,NA,"",0.737581088826656
"1061",1042,"SAFARI","test","error","DESERT","DESERT",3295,1,NA,"",0.737581088826656
"1062",1042,"HONEYMOON","test","error","ROMANCE","ROMANCE",6031,1,NA,"",0.737581088826656
"1063",1042,"ORDER","test","error","FORM","FORM",3663,1,NA,"",0.737581088826656
"1064",1042,"EYES","test","error","COLOR","COLOR",3870,1,NA,"",0.737581088826656
"1065",1042,"DANCER","test","error","MUSIC","MUSIC",4254,1,NA,"",0.737581088826656
"1066",1042,"PARCEL","test","error","BOX","BOX",4047,1,NA,"",0.737581088826656
"1067",1042,"ROBIN","test","error","RED","RED",2383,1,NA,"",0.737581088826656
"1068",1042,"STERN","test","error","BOAT","STRICT",6063,0,NA,"",0.737581088826656
"1069",1042,"DRACULA","test","error","SCARY","SCARY",2702,1,NA,"",0.737581088826656
"1070",1042,"SAIL","test","error","OCEAN","OCEAN",3167,1,NA,"",0.737581088826656
"1071",1042,"EMPIRE","test","error","STATE","STATE",6014,1,NA,"",0.737581088826656
"1072",1042,"CHIMNEY","test","error","BRICK","ROOF",7454,0,NA,"",0.737581088826656
"1073",1043,"EMPIRE","test","error","STATE","STATE",3326,1,NA,"",0.75179550294378
"1074",1043,"ELEVATOR","test","error","BUILDING","MUSIC",10911,0,NA,"",0.75179550294378
"1075",1043,"EYES","test","error","COLOR","NOSE",4079,0,NA,"",0.75179550294378
"1076",1043,"TEA","test","error","LEAVES","CUP",13183,0,NA,"",0.75179550294378
"1077",1043,"SAFARI","test","error","DESERT","DESERT",4383,1,NA,"",0.75179550294378
"1078",1043,"GLIDE","test","error","HANG","KITE",6494,0,NA,"",0.75179550294378
"1079",1043,"HONEYMOON","test","error","ROMANCE","ROMANCE",5087,1,NA,"",0.75179550294378
"1080",1043,"LATIN","test","error","FRENCH","FRENCH",9167,1,NA,"",0.75179550294378
"1081",1043,"LAUNDRY","test","error","SOAP","SOAP",5039,1,NA,"",0.75179550294378
"1082",1043,"PRESCRIPTION","test","error","PILL","PILL",2766,1,NA,"",0.75179550294378
"1083",1043,"PARCEL","test","error","BOX","BOX",4078,1,NA,"",0.75179550294378
"1084",1043,"FUGITIVE","test","error","RUN","RUN",2894,1,NA,"",0.75179550294378
"1085",1043,"DIAMETER","test","error","LENGTH","LENGTH",5071,1,NA,"",0.75179550294378
"1086",1043,"SWING","test","error","TREE","TREE",2735,1,NA,"",0.75179550294378
"1087",1043,"WELL","test","error","DONE"," DONE",5355,1,NA,"change 2>1 bc space infront of correct",0.75179550294378
"1088",1043,"ORDER","test","error","FORM","FORM",3903,1,NA,"",0.75179550294378
"1089",1043,"MEASUREMENT","test","error","HEIGHT","LENGTH",6367,0,NA,"",0.75179550294378
"1090",1043,"CHIMNEY","test","error","BRICK","BRICK",11182,1,NA,"",0.75179550294378
"1091",1043,"PORTRAY","test","error","SHOW","SHOW",4254,1,NA,"",0.75179550294378
"1092",1043,"COURAGEOUS","test","error","LION","LION",2846,1,NA,"",0.75179550294378
"1093",1043,"SIDE","test","error","ORDER","WALK",4222,0,NA,"",0.75179550294378
"1094",1043,"CANYON","test","error","MOUNTAIN","MOUNTAIN",9791,1,NA,"",0.75179550294378
"1095",1043,"ROBIN","test","error","RED","RED",2910,1,NA,"",0.75179550294378
"1096",1043,"CHUNK","test","error","BLOCK","BRICK",4896,0,NA,"",0.75179550294378
"1097",1043,"STERN","test","error","BOAT","LOOK",11231,0,NA,"",0.75179550294378
"1098",1043,"DRACULA","test","error","SCARY","SCARY",4655,1,NA,"",0.75179550294378
"1099",1043,"SAIL","test","error","OCEAN","OCEAN",6847,1,NA,"",0.75179550294378
"1100",1044,"COURAGEOUS","test","error","LION","LION",7374,1,NA,"",0.881140390932246
"1101",1044,"INTRODUCE","test","error","PRESENT","",7118,0,NA,"",0.881140390932246
"1102",1044,"STERN","test","error","BOAT","BOAT",2030,1,NA,"",0.881140390932246
"1103",1044,"WELL","test","error","DONE","DONE",2270,1,NA,"",0.881140390932246
"1104",1044,"DANCER","test","error","MUSIC","MUSIC",2109,1,NA,"",0.881140390932246
"1105",1044,"ROBIN","test","error","RED","RED",1422,1,NA,"",0.881140390932246
"1106",1044,"SWING","test","error","TREE","TREE",5502,1,NA,"",0.881140390932246
"1107",1044,"PORTRAY","test","error","SHOW","SHOW",1422,1,NA,"",0.881140390932246
"1108",1044,"LAUNDRY","test","error","SOAP","",12975,0,NA,"",0.881140390932246
"1109",1044,"PARCEL","test","error","BOX","BOX",1662,1,NA,"",0.881140390932246
"1110",1044,"SAFARI","test","error","DESERT","DESERT",3085,1,NA,"",0.881140390932246
"1111",1044,"ELEVATOR","test","error","BUILDING","BUILDING",4686,1,NA,"",0.881140390932246
"1112",1044,"LATIN","test","error","FRENCH","FRENCH",1886,1,NA,"",0.881140390932246
"1113",1044,"HONEYMOON","test","error","ROMANCE","ROMANCE",1774,1,NA,"",0.881140390932246
"1114",1044,"ORDER","test","error","FORM","FORM",5630,1,NA,"",0.881140390932246
"1115",1044,"CANYON","test","error","MOUNTAIN","MOUNTAIN",5790,1,NA,"",0.881140390932246
"1116",1044,"DRACULA","test","error","SCARY","SCARY",1678,1,NA,"",0.881140390932246
"1117",1044,"MEASUREMENT","test","error","HEIGHT","HEIGHT",3389,1,NA,"",0.881140390932246
"1118",1044,"SAIL","test","error","OCEAN","BOAT",1166,0,NA,"",0.881140390932246
"1119",1044,"CRUNCH","test","error","NOISE","NOISE",7518,1,NA,"",0.881140390932246
"1120",1044,"EMPIRE","test","error","STATE","STATE",2333,1,NA,"",0.881140390932246
"1121",1044,"PRESCRIPTION","test","error","PILL","PILL",2974,1,NA,"",0.881140390932246
"1122",1044,"CHUNK","test","error","BLOCK","BLOCK",6942,1,NA,"",0.881140390932246
"1123",1044,"EYES","test","error","COLOR","COLOR",1678,1,NA,"",0.881140390932246
"1124",1045,"STERN","test","error","BOAT","BOAT",4046,1,NA,"",0.77610678034954
"1125",1045,"COURAGEOUS","test","error","LION","LION",3086,1,NA,"",0.77610678034954
"1126",1045,"FUGITIVE","test","error","RUN","RUN",4702,1,NA,"",0.77610678034954
"1127",1045,"CANYON","test","error","MOUNTAIN","MOUNTAIN",8494,1,NA,"",0.77610678034954
"1128",1045,"SAIL","test","error","OCEAN","OCEAN",5950,1,NA,"",0.77610678034954
"1129",1045,"TEA","test","error","LEAVES","LEAVES",3950,1,NA,"",0.77610678034954
"1130",1045,"CHUNK","test","error","BLOCK","BRICK",5566,0,NA,"",0.77610678034954
"1131",1045,"LAUNDRY","test","error","SOAP","SOAP",3278,1,NA,"",0.77610678034954
"1132",1045,"DRACULA","test","error","SCARY","SCARY",5613,1,NA,"",0.77610678034954
"1133",1045,"DIAMETER","test","error","LENGTH","MEASURE",5773,0,NA,"",0.77610678034954
"1134",1045,"DANCER","test","error","MUSIC","MUSIC",7694,1,NA,"",0.77610678034954
"1135",1045,"CHIMNEY","test","error","BRICK","STOOP",10990,0,NA,"",0.77610678034954
"1136",1045,"HONEYMOON","test","error","ROMANCE","ROMANCE",4622,1,NA,"",0.77610678034954
"1137",1045,"SIDE","test","error","ORDER","ORDER",5949,1,NA,"",0.77610678034954
"1138",1045,"ELEVATOR","test","error","BUILDING","BUILDING",5342,1,NA,"",0.77610678034954
"1139",1045,"INTRODUCE","test","error","PRESENT","PRESENT",6365,1,NA,"",0.77610678034954
"1140",1045,"WELL","test","error","DONE","KNOWN",8862,0,NA,"",0.77610678034954
"1141",1045,"ORDER","test","error","FORM","FORM",11358,1,NA,"",0.77610678034954
"1142",1045,"GLIDE","test","error","HANG","HANG",3374,1,NA,"",0.77610678034954
"1143",1045,"EYES","test","error","COLOR","COLOR",4318,1,NA,"",0.77610678034954
"1144",1045,"SAFARI","test","error","DESERT"," DESERT",6362,1,NA,"change 2>1 bc space infront of correct",0.77610678034954
"1145",1045,"SWING","test","error","TREE","TREE",3726,1,NA,"",0.77610678034954
"1146",1045,"LATIN","test","error","FRENCH","FRENCH",4254,1,NA,"",0.77610678034954
"1147",1045,"PARCEL","test","error","BOX","BOX",3822,1,NA,"",0.77610678034954
"1148",1045,"PRESCRIPTION","test","error","PILL","PILL",3134,1,NA,"",0.77610678034954
"1149",1045,"PORTRAY","test","error","SHOW","PESENT",14429,0,NA,"",0.77610678034954
"1150",1045,"MEASUREMENT","test","error","HEIGHT","INCH",6925,0,NA,"",0.77610678034954
"1151",1045,"ROBIN","test","error","RED","RED",3646,1,NA,"",0.77610678034954
"1152",1045,"CRUNCH","test","error","NOISE","CREEK",13294,0,NA,"",0.77610678034954
"1153",1046,"DIAMETER","test","error","LENGTH","LENGTH",3871,1,NA,"",0.731217495565178
"1154",1046,"TEA","test","error","LEAVES","BAG",5678,0,NA,"",0.731217495565178
"1155",1046,"CHUNK","test","error","BLOCK","BLOCK",1999,1,NA,"",0.731217495565178
"1156",1046,"LATIN","test","error","FRENCH","WORD",4687,0,NA,"",0.731217495565178
"1157",1046,"LAUNDRY","test","error","SOAP","SOAP",2527,1,NA,"",0.731217495565178
"1158",1046,"PRESCRIPTION","test","error","PILL","PILL",2591,1,NA,"",0.731217495565178
"1159",1046,"INTRODUCE","test","error","PRESENT","BEGIN",6911,0,NA,"",0.731217495565178
"1160",1046,"SAFARI","test","error","DESERT","DESERT",2463,1,NA,"",0.731217495565178
"1161",1046,"CRUNCH","test","error","NOISE","NOISE",3183,1,NA,"",0.731217495565178
"1162",1046,"SIDE","test","error","ORDER","VIEW",4831,0,NA,"",0.731217495565178
"1163",1046,"ORDER","test","error","FORM","SIDE",3087,0,NA,"",0.731217495565178
"1164",1046,"GLIDE","test","error","HANG","SWING",3375,0,NA,"",0.731217495565178
"1165",1046,"STERN","test","error","BOAT","STICK",8895,0,NA,"",0.731217495565178
"1166",1046,"CHIMNEY","test","error","BRICK","BRICK",5375,1,NA,"",0.731217495565178
"1167",1046,"EYES","test","error","COLOR","COLOR",4543,1,NA,"",0.731217495565178
"1168",1046,"SAIL","test","error","OCEAN","OCEAN",1903,1,NA,"",0.731217495565178
"1169",1046,"DANCER","test","error","MUSIC","MUSIC",3183,1,NA,"",0.731217495565178
"1170",1046,"COURAGEOUS","test","error","LION","BRAVE",5535,0,NA,"",0.731217495565178
"1171",1046,"PORTRAY","test","error","SHOW","SHOW",8607,1,NA,"",0.731217495565178
"1172",1046,"DRACULA","test","error","SCARY"," SCARY",3754,1,NA,"change 2>1 bc space infront of correct",0.731217495565178
"1173",1046,"HONEYMOON","test","error","ROMANCE","ROMANCE",1903,1,NA,"",0.731217495565178
"1174",1046,"MEASUREMENT","test","error","HEIGHT","HEIGHT",6111,1,NA,"",0.731217495565178
"1175",1046,"SWING","test","error","TREE","TREE",4863,1,NA,"",0.731217495565178
"1176",1046,"ROBIN","test","error","RED","RED",1215,1,NA,"",0.731217495565178
"1177",1046,"WELL","test","error","DONE","DONE",3327,1,NA,"",0.731217495565178
"1178",1046,"ELEVATOR","test","error","BUILDING","BUILDING",6767,1,NA,"",0.731217495565178
"1179",1046,"EMPIRE","test","error","STATE","STATE",2255,1,NA,"",0.731217495565178
"1180",1046,"FUGITIVE","test","error","RUN","RUN",3023,1,NA,"",0.731217495565178
"1181",1046,"CANYON","test","error","MOUNTAIN","MOUNTAIN",3167,1,NA,"",0.731217495565178
"1182",1047,"CHIMNEY","test","error","BRICK","HOUSE",3854,0,NA,"",0.873772611554186
"1183",1047,"MEASUREMENT","test","error","HEIGHT","HEIGHT",3662,1,NA,"",0.873772611554186
"1184",1047,"SAFARI","test","error","DESERT","DESERT",2335,1,NA,"",0.873772611554186
"1185",1047,"HONEYMOON","test","error","ROMANCE","ROMANCE",1742,1,NA,"",0.873772611554186
"1186",1047,"DANCER","test","error","MUSIC","MUSIC",2398,1,NA,"",0.873772611554186
"1187",1047,"LAUNDRY","test","error","SOAP","SOAP",2174,1,NA,"",0.873772611554186
"1188",1047,"ELEVATOR","test","error","BUILDING","BUILDING",2638,1,NA,"",0.873772611554186
"1189",1047,"SAIL","test","error","OCEAN"," OCEAN",3515,1,NA,"change 2>1 bc space infront of correct",0.873772611554186
"1190",1047,"CRUNCH","test","error","NOISE","FOOD",4542,0,NA,"",0.873772611554186
"1191",1047,"DIAMETER","test","error","LENGTH","LENGTH",2174,1,NA,"",0.873772611554186
"1192",1047,"GLIDE","test","error","HANG","HANG",1454,1,NA,"",0.873772611554186
"1193",1047,"TEA","test","error","LEAVES","LEAVES",2590,1,NA,"",0.873772611554186
"1194",1047,"ORDER","test","error","FORM","FORM",4686,1,NA,"",0.873772611554186
"1195",1047,"SIDE","test","error","ORDER","ORDER",4526,1,NA,"",0.873772611554186
"1196",1047,"DRACULA","test","error","SCARY","SCARY",1982,1,NA,"",0.873772611554186
"1197",1047,"COURAGEOUS","test","error","LION","LION",1838,1,NA,"",0.873772611554186
"1198",1047,"PARCEL","test","error","BOX","BOX",2302,1,NA,"",0.873772611554186
"1199",1047,"PORTRAY","test","error","SHOW","SHOW",1646,1,NA,"",0.873772611554186
"1200",1047,"EYES","test","error","COLOR","COLOR",1518,1,NA,"",0.873772611554186
"1201",1047,"STERN","test","error","BOAT","BOAT",4414,1,NA,"",0.873772611554186
"1202",1047,"PRESCRIPTION","test","error","PILL","PILL",1950,1,NA,"",0.873772611554186
