,participant,condition,cue,target,study_response,study_rt,test_response,test_rt,correct
3022,1043.0,2.0,ASSISTANCE,HELPER,,,HELPER,13759.0,1
3023,1043.0,2.0,LIE,STEAL,,,TRUTH,5519.0,0
3024,1043.0,2.0,HOTEL,BED,,,BED,3375.0,1
3025,1043.0,2.0,FREEWAY,ROAD,,,CAR,4911.0,0
3026,1043.0,2.0,COOKOUT,HAMBURGER,,,HAMBURGER,4254.0,1
3027,1043.0,2.0,GRADUATE,CAP,,,CAP,2910.0,1
3028,1043.0,2.0,USURP,TAKE,,,TAKE,2750.0,1
3029,1043.0,2.0,VALLEY,LOW,,,LOW,2254.0,1
3030,1044.0,2.0,USURP,TAKE,,, TAKE,2043.0,0
3031,1044.0,2.0,NATURE,FOREST,,,FOREST,2030.0,1
3032,1044.0,2.0,MODEL,CAR,,,J,14174.0,0
3033,1044.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,4494.0,1
3034,1044.0,2.0,STAR,NIGHT,,,NIGHT,4286.0,1
3035,1044.0,2.0,VALLEY,LOW,,,LOW,2702.0,1
3036,1044.0,2.0,SALES,CLOTHES,,,CLOTHES,7615.0,1
3037,1044.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,2301.0,1
3038,1044.0,2.0,HOTEL,BED,,,,6301.0,0
3039,1044.0,2.0,BISCUIT,COOKIE,,,COOKIE,3022.0,1
3040,1044.0,2.0,VISIT,LEAVE,,,LEAVE,3118.0,1
3041,1044.0,2.0,SINK,HOLE,,,HOLE,5885.0,1
3042,1044.0,2.0,ANCESTOR,FAMILY,,,FAMILY,2702.0,1
3043,1044.0,2.0,TASTY,TREAT,,,TREAT,6894.0,1
3044,1044.0,2.0,ENERGY,SUN,,,SUN,2366.0,1
3045,1044.0,2.0,BATTERY,RADIO,,,,7134.0,0
3046,1044.0,2.0,GRADUATE,CAP,,,CAP,1550.0,1
3047,1044.0,2.0,ASSISTANCE,HELPER,,,HELPER,1838.0,1
3048,1044.0,2.0,COOKOUT,HAMBURGER,,,HAMBURGER,2526.0,1
3049,1044.0,2.0,NOODLES,CHICKEN,,,CHICKEN,2334.0,1
3050,1044.0,2.0,CRITIC,ANALYZE,,,ANALYZE,2157.0,1
3051,1044.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,2190.0,1
3052,1044.0,2.0,ANNUAL,PICNIC,,,PICNIC,2462.0,1
3053,1044.0,2.0,HUT,ISLAND,,,ISLAND,3166.0,1
3054,1044.0,2.0,BLOCKADE,WALL,,,WALL,1790.0,1
3055,1044.0,2.0,FREEWAY,ROAD,,,ROAD,1406.0,1
3056,1044.0,2.0,FILTHY,DIRT,,,DIRT,1790.0,1
3057,1044.0,2.0,LIE,STEAL,,,STEAL,2414.0,1
3058,1044.0,2.0,EVICT,APARTMENT,,,APARTMENT,2030.0,1
3059,1044.0,2.0,SOUTH,WEST,,,WEST,3166.0,1
3060,1045.0,2.0,NOODLES,CHICKEN,,,CHICKEN,4733.0,1
3061,1045.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,16525.0,1
3062,1045.0,2.0,ANCESTOR,FAMILY,,,FAMILY,4461.0,1
3063,1045.0,2.0,TASTY,TREAT,,,GOOD,7293.0,0
3064,1045.0,2.0,BISCUIT,COOKIE,,,COOKIE,3374.0,1
3065,1045.0,2.0,NATURE,FOREST,,,FORREST,7038.0,0
3066,1045.0,2.0,HOTEL,BED,,,BED,2862.0,1
3067,1045.0,2.0,ENERGY,SUN,,,SUN,3389.0,1
3068,1045.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,8190.0,1
3069,1045.0,2.0,FREEWAY,ROAD,,,ROAD,6158.0,1
3070,1045.0,2.0,VALLEY,LOW,,,MOUNTAIN,5294.0,0
3071,1045.0,2.0,STAR,NIGHT,,,NIGHT,3518.0,1
3072,1045.0,2.0,USURP,TAKE,,,USE,5150.0,0
3073,1045.0,2.0,SINK,HOLE,,,HOLE,2958.0,1
3074,1045.0,2.0,ANNUAL,PICNIC,,,PICNIC,5470.0,1
3075,1045.0,2.0,COOKOUT,HAMBURGER,,,GRILL,8222.0,0
3076,1045.0,2.0,BLOCKADE,WALL,,,WALL,3998.0,1
3077,1045.0,2.0,BATTERY,RADIO,,,RADIO,3358.0,1
3078,1045.0,2.0,VISIT,LEAVE,,,LEAVE,11102.0,1
3079,1045.0,2.0,SALES,CLOTHES,,,CLOTHES,4894.0,1
3080,1045.0,2.0,CRITIC,ANALYZE,,,ANALYZE,9278.0,1
3081,1045.0,2.0,ASSISTANCE,HELPER,,,AID,4638.0,0
3082,1045.0,2.0,MODEL,CAR,,,SUPER,6222.0,0
3083,1045.0,2.0,LIE,STEAL,,,STEAL,4446.0,1
3084,1045.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,4926.0,1
3085,1045.0,2.0,EVICT,APARTMENT,,,REMOVE,7757.0,0
3086,1045.0,2.0,SOUTH,WEST,,,WEST,3341.0,1
3087,1045.0,2.0,FILTHY,DIRT,,,DIRT,3565.0,1
3088,1045.0,2.0,HUT,ISLAND,,,HOUSE,4254.0,0
3089,1045.0,2.0,GRADUATE,CAP,,,CAP,2605.0,1
3090,1046.0,2.0,BATTERY,RADIO,,,IRON,9950.0,0
3091,1046.0,2.0,ANCESTOR,FAMILY,,,FAMILY,2479.0,1
3092,1046.0,2.0,STAR,NIGHT,,,NIGHT,1647.0,1
3093,1046.0,2.0,TASTY,TREAT,,,TREAT,1615.0,1
3094,1046.0,2.0,CRITIC,ANALYZE,,,ANALYZE,2911.0,1
3095,1046.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,2415.0,1
3096,1046.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,3087.0,1
3097,1046.0,2.0,FREEWAY,ROAD,,,ROAD,1679.0,1
3098,1046.0,2.0,FILTHY,DIRT,,,DIRT,2319.0,1
3099,1046.0,2.0,ASSISTANCE,HELPER,,,HELP,2063.0,0
3100,1046.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,5423.0,1
3101,1046.0,2.0,COOKOUT,HAMBURGER,,,HAMBURGER,2879.0,1
3102,1046.0,2.0,SOUTH,WEST,,,WAY,7647.0,0
3103,1046.0,2.0,SALES,CLOTHES,,,CLOTHES,6591.0,1
3104,1046.0,2.0,EVICT,APARTMENT,,,CRIME,4607.0,0
3105,1046.0,2.0,HOTEL,BED,,,BED,5391.0,1
3106,1046.0,2.0,GRADUATE,CAP,,,CAP,1391.0,1
3107,1046.0,2.0,LIE,STEAL,,,STEAL,1791.0,1
3108,1046.0,2.0,NOODLES,CHICKEN,,,CHICKEN,1983.0,1
3109,1046.0,2.0,MODEL,CAR,,,SHOW,24783.0,0
3110,1046.0,2.0,ANNUAL,PICNIC,,,EVENT,7503.0,0
3111,1046.0,2.0,BLOCKADE,WALL,,,CHUNK,11647.0,0
3112,1046.0,2.0,NATURE,FOREST,,,DESERT,7935.0,0
3113,1046.0,2.0,VALLEY,LOW,,,SIDE,5199.0,0
3114,1046.0,2.0,SINK,HOLE,,,HOLE,2079.0,1
3115,1046.0,2.0,HUT,ISLAND,,,GRASS,8399.0,0
3116,1046.0,2.0,USURP,TAKE,,,TELL,3343.0,0
3117,1046.0,2.0,VISIT,LEAVE,,,PEOPLE,26591.0,0
3118,1046.0,2.0,BISCUIT,COOKIE,,,COOKIE,3391.0,1
3119,1046.0,2.0,ENERGY,SUN,,,SUN,1631.0,1
3120,1047.0,2.0,BISCUIT,COOKIE,,,COOKIE,2239.0,1
3121,1047.0,2.0,FREEWAY,ROAD,,,ROAD,1518.0,1
3122,1047.0,2.0,HOTEL,BED,,,BED,1454.0,1
3123,1047.0,2.0,STAR,NIGHT,,,NIGHT,1774.0,1
3124,1047.0,2.0,ASSISTANCE,HELPER,,,HELPER,2254.0,1
3125,1047.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,2270.0,1
3126,1047.0,2.0,HUT,ISLAND,,,CABIN,2351.0,0
3127,1047.0,2.0,VISIT,LEAVE,,,LAVE,1694.0,0
3128,1047.0,2.0,TASTY,TREAT,,,TREAT,1998.0,1
3129,1047.0,2.0,ANCESTOR,FAMILY,,,FAMILY,2671.0,1
3130,1047.0,2.0,MODEL,CAR,,,CAR,2190.0,1
3131,1047.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,3294.0,1
3132,1047.0,2.0,COOKOUT,HAMBURGER,,,BURGER,2942.0,0
3133,1047.0,2.0,SALES,CLOTHES,,,,3087.0,0
3134,1047.0,2.0,FILTHY,DIRT,,,DIRT,1406.0,1
3135,1047.0,2.0,EVICT,APARTMENT,,,APARTMENT,2174.0,1
3136,1047.0,2.0,BLOCKADE,WALL,,,WALL,1790.0,1
3137,1047.0,2.0,USURP,TAKE,,,TAKE,2702.0,1
3138,1047.0,2.0,NOODLES,CHICKEN,,,CHICKEN,1758.0,1
3139,1047.0,2.0,ANNUAL,PICNIC,,,PICNIC,2750.0,1
3140,1047.0,2.0,LIE,STEAL,,,STEAL,2462.0,1
3141,1047.0,2.0,SOUTH,WEST,,,WEST,1502.0,1
3142,1047.0,2.0,ENERGY,SUN,,,SUN,1838.0,1
3143,1047.0,2.0,SINK,HOLE,,,HOLE,1486.0,1
3144,1047.0,2.0,GRADUATE,CAP,,,CAP,1391.0,1
3145,1047.0,2.0,NATURE,FOREST,,,FOREST,2558.0,1
3146,1047.0,2.0,BATTERY,RADIO,,,POWER,3839.0,0
3147,1047.0,2.0,CRITIC,ANALYZE,,,ANALYZE,2702.0,1
3148,1047.0,2.0,VALLEY,LOW,,,LOW,1567.0,1
3149,1047.0,2.0,UNCOMMON,UNIQUE,,,TRAIT,3247.0,0
3150,1049.0,2.0,USURP,TAKE,,, TAKE,3466.0,0
3151,1049.0,2.0,BATTERY,RADIO,,,FUEL,2799.0,0
3152,1049.0,2.0,ANNUAL,PICNIC,,,PICNIC,3327.0,1
3153,1049.0,2.0,ANCESTOR,FAMILY,,,FAMILY,2687.0,1
3154,1049.0,2.0,CRITIC,ANALYZE,,,ANALYZE,8430.0,1
3155,1049.0,2.0,ENERGY,SUN,,,POWER,5598.0,0
3156,1049.0,2.0,VISIT,LEAVE,,,LEAVE,5006.0,1
3157,1049.0,2.0,SINK,HOLE,,,HOLE,2174.0,1
3158,1049.0,2.0,BLOCKADE,WALL,,,WALL,3999.0,1
3159,1049.0,2.0,COOKOUT,HAMBURGER,,,HAMBURGER,9167.0,1
3160,1049.0,2.0,NATURE,FOREST,,,OUTDOORS,10383.0,0
3161,1049.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,4719.0,1
3162,1049.0,2.0,TASTY,TREAT,,,FOOD,6895.0,0
3163,1049.0,2.0,LIE,STEAL,,,CHEAT,5534.0,0
3164,1049.0,2.0,SALES,CLOTHES,,,CLOTHES,3630.0,1
3165,1049.0,2.0,NOODLES,CHICKEN,,,CHICKEN,3326.0,1
3166,1049.0,2.0,HOTEL,BED,,,BED,3759.0,1
3167,1049.0,2.0,GRADUATE,CAP,,,CAP,2238.0,1
3168,1049.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,3039.0,1
3169,1049.0,2.0,SOUTH,WEST,,,WEST,3774.0,1
3170,1049.0,2.0,FREEWAY,ROAD,,,TRAFFIC,4351.0,0
3171,1049.0,2.0,VALLEY,LOW,,,GRASS,3726.0,0
3172,1049.0,2.0,UNCOMMON,UNIQUE,,,FAMILIAR,7023.0,0
3173,1049.0,2.0,EVICT,APARTMENT,,,APARTMENT,3694.0,1
3174,1049.0,2.0,STAR,NIGHT,,,NIGHT,4142.0,1
3175,1049.0,2.0,ASSISTANCE,HELPER,,,HELP,6670.0,0
3176,1049.0,2.0,MODEL,CAR,,,CAR,2702.0,1
3177,1049.0,2.0,BISCUIT,COOKIE,,,CRACKER,10142.0,0
3178,1049.0,2.0,FILTHY,DIRT,,,DIRTY,7358.0,0
3179,1049.0,2.0,HUT,ISLAND,,,ISLAND,4862.0,1
3180,1050.0,2.0,ENERGY,SUN,,,SUN,5094.0,1
3181,1050.0,2.0,HOTEL,BED,,,BED,2023.0,1
3182,1050.0,2.0,THEOREM,GEOMETRY,,,MATH,9854.0,0
3183,1050.0,2.0,SOUTH,WEST,,,WEST,3814.0,1
3184,1050.0,2.0,NOODLES,CHICKEN,,,SOUP,3326.0,0
3185,1050.0,2.0,EVICT,APARTMENT,,,TAKE,4294.0,0
3186,1050.0,2.0,NITROGEN,CHEMISTRY,,,CHEMICAL,4871.0,0
3187,1050.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,3454.0,1
3188,1050.0,2.0,BATTERY,RADIO,,,CHARGE,2767.0,0
3189,1050.0,2.0,TASTY,TREAT,,,SWEET,2231.0,0
3190,1050.0,2.0,ANNUAL,PICNIC,,,YEAR,2535.0,0
3191,1050.0,2.0,ANCESTOR,FAMILY,,,FAMILY,30655.0,1
3192,1050.0,2.0,LIE,STEAL,,,DETECT,15487.0,0
3193,1050.0,2.0,BLOCKADE,WALL,,,WALL,2543.0,1
3194,1050.0,2.0,VISIT,LEAVE,,,LOOK,6455.0,0
3195,1050.0,2.0,CRITIC,ANALYZE,,,JUDGE,3671.0,0
3196,1050.0,2.0,GRADUATE,CAP,,,CAP,1983.0,1
3197,1050.0,2.0,NATURE,FOREST,,,TREE,1775.0,0
3198,1050.0,2.0,MODEL,CAR,,,CAR,2575.0,1
3199,1050.0,2.0,SALES,CLOTHES,,,MARKETING,3958.0,0
3200,1050.0,2.0,STAR,NIGHT,,,BRIGHT,2342.0,0
3201,1050.0,2.0,SINK,HOLE,,,TOILET,2934.0,0
3202,1050.0,2.0,HUT,ISLAND,,,ISLAND,2670.0,1
3203,1050.0,2.0,BISCUIT,COOKIE,,,GRAVY,14438.0,0
3204,1050.0,2.0,COOKOUT,HAMBURGER,,,BBQ,8510.0,0
3205,1050.0,2.0,USURP,TAKE,,,TAKE,7798.0,1
3206,1050.0,2.0,VALLEY,LOW,,,MOUNTAIN,4191.0,0
3207,1050.0,2.0,FREEWAY,ROAD,,,CAR,1606.0,0
3208,1050.0,2.0,FILTHY,DIRT,,,DIRT,2726.0,1
3209,1050.0,2.0,ASSISTANCE,HELPER,,,HELP,2646.0,0
3210,1051.0,2.0,ANNUAL,PICNIC,,, YEARLY,19433.0,0
3211,1051.0,2.0,COOKOUT,HAMBURGER,,,GRILL,25550.0,0
3212,1051.0,2.0,HOTEL,BED,,,MOTEL,10783.0,0
3213,1051.0,2.0,SINK,HOLE,,,HOLE,3391.0,1
3214,1051.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,26046.0,1
3215,1051.0,2.0,USURP,TAKE,,, PART,44414.0,0
3216,1051.0,2.0,UNCOMMON,UNIQUE,,,UNLIKELY,15023.0,0
3217,1051.0,2.0,SOUTH,WEST,,,WEST,2239.0,1
3218,1051.0,2.0,FILTHY,DIRT,,,DIRT,2767.0,1
3219,1051.0,2.0,BLOCKADE,WALL,,,BARRIER,5327.0,0
3220,1051.0,2.0,ASSISTANCE,HELPER,,,HELPER,11006.0,1
3221,1051.0,2.0,NATURE,FOREST,,,TREES,9742.0,0
3222,1051.0,2.0,LIE,STEAL,,,STEAL,8126.0,1
3223,1051.0,2.0,STAR,NIGHT,,,MOON,5359.0,0
3224,1051.0,2.0,NOODLES,CHICKEN,,,CHICKEN,3310.0,1
3225,1051.0,2.0,BISCUIT,COOKIE,,,COOKIE,3518.0,1
3226,1051.0,2.0,MODEL,CAR,,,CAR,2542.0,1
3227,1051.0,2.0,GRADUATE,CAP,,,CAP,6591.0,1
3228,1051.0,2.0,HUT,ISLAND,,,ISLAND,3454.0,1
3229,1051.0,2.0,BATTERY,RADIO,,,POWER,19470.0,0
3230,1051.0,2.0,VALLEY,LOW,,,MEADOW,42222.0,0
3231,1051.0,2.0,ENERGY,SUN,,,HAPPY,22238.0,0
3232,1051.0,2.0,VISIT,LEAVE,,,SEE,18766.0,0
3233,1051.0,2.0,ANCESTOR,FAMILY,,,FAMILY,3630.0,1
3234,1051.0,2.0,CRITIC,ANALYZE,,,JUDGE,9262.0,0
3235,1051.0,2.0,NITROGEN,CHEMISTRY,,,SCIENCE,10222.0,0
3236,1051.0,2.0,EVICT,APARTMENT,,,APARTMENT,3742.0,1
3237,1051.0,2.0,FREEWAY,ROAD,,,CARS,4334.0,0
3238,1051.0,2.0,SALES,CLOTHES,,,CLOTHES,9886.0,1
3239,1051.0,2.0,TASTY,TREAT,,,FOOD,9182.0,0
3240,1053.0,2.0,BISCUIT,COOKIE,,, COOKIE,6948.0,0
3241,1053.0,2.0,CRITIC,ANALYZE,,,ANALYZE,8510.0,1
3242,1053.0,2.0,VISIT,LEAVE,,,LEAVE,4927.0,1
3243,1053.0,2.0,ANCESTOR,FAMILY,,,FAMILY,21535.0,1
3244,1053.0,2.0,SALES,CLOTHES,,,FLOOR,18079.0,0
3245,1053.0,2.0,BLOCKADE,WALL,,,WALL,5151.0,1
3246,1053.0,2.0,STAR,NIGHT,,,NIGHT,4398.0,1
3247,1053.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,3326.0,1
3248,1053.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,3118.0,1
3249,1053.0,2.0,ASSISTANCE,HELPER,,,HELP,15086.0,0
3250,1053.0,2.0,LIE,STEAL,,,FUGITIVE,29134.0,0
3251,1053.0,2.0,NOODLES,CHICKEN,,,CHICKEN,2719.0,1
3252,1053.0,2.0,MODEL,CAR,,,RUNWAY,10510.0,0
3253,1053.0,2.0,HUT,ISLAND,,,ISLAND,2926.0,1
3254,1053.0,2.0,EVICT,APARTMENT,,,APARTMENT,8127.0,1
3255,1053.0,2.0,VALLEY,LOW,,,GREEN,24319.0,0
3256,1053.0,2.0,ENERGY,SUN,,,DRINK,7551.0,0
3257,1053.0,2.0,HOTEL,BED,,,ROOM,6959.0,0
3258,1053.0,2.0,USURP,TAKE,,,UNTIL,11071.0,0
3259,1053.0,2.0,TASTY,TREAT,,,TREAT,3151.0,1
3260,1053.0,2.0,FREEWAY,ROAD,,,HIGHWAY,18927.0,0
3261,1053.0,2.0,GRADUATE,CAP,,,CAP,2255.0,1
3262,1053.0,2.0,SINK,HOLE,,,BATHROOM,11439.0,0
3263,1053.0,2.0,BATTERY,RADIO,,,CHARGE,3247.0,0
3264,1053.0,2.0,ANNUAL,PICNIC,,,LEASE,11391.0,0
3265,1053.0,2.0,SOUTH,WEST,,,WEST,2751.0,1
3266,1053.0,2.0,THEOREM,GEOMETRY,,,GEOMETREY ,7647.0,0
3267,1053.0,2.0,COOKOUT,HAMBURGER,,,BBQ,12974.0,0
3268,1053.0,2.0,NATURE,FOREST,,,TREES,9182.0,0
3269,1053.0,2.0,FILTHY,DIRT,,,SOAP,4910.0,0
3270,1054.0,2.0,SALES,CLOTHES,,,PERSON,7678.0,0
3271,1054.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,9758.0,1
3272,1054.0,2.0,EVICT,APARTMENT,,,APARTMENT,3982.0,1
3273,1054.0,2.0,NATURE,FOREST,,,TREES,2862.0,0
3274,1054.0,2.0,FILTHY,DIRT,,,DIRT,3437.0,1
3275,1054.0,2.0,BLOCKADE,WALL,,,WALL,3085.0,1
3276,1054.0,2.0,VISIT,LEAVE,,,PATIENT,8958.0,0
3277,1054.0,2.0,HOTEL,BED,,,ROOM,2445.0,0
3278,1054.0,2.0,ANNUAL,PICNIC,,,MEETING,4878.0,0
3279,1054.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,2590.0,1
3280,1054.0,2.0,USURP,TAKE,,,TAKE,4878.0,1
3281,1054.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,2462.0,1
3282,1054.0,2.0,CRITIC,ANALYZE,,,ANALYZE,3550.0,1
3283,1054.0,2.0,HUT,ISLAND,,,ISLAND,2829.0,1
3284,1054.0,2.0,TASTY,TREAT,,,FOOD,4894.0,0
3285,1054.0,2.0,VALLEY,LOW,,,OVER,7694.0,0
3286,1054.0,2.0,ANCESTOR,FAMILY,,,FAMILY,2910.0,1
3287,1054.0,2.0,NOODLES,CHICKEN,,,CHICKEN,3486.0,1
3288,1054.0,2.0,STAR,NIGHT,,,SHAPE,4414.0,0
3289,1054.0,2.0,SINK,HOLE,,,HOLE,2494.0,1
3290,1054.0,2.0,FREEWAY,ROAD,,,ROAD,1710.0,1
3291,1054.0,2.0,BISCUIT,COOKIE,,,BAR,4285.0,0
3292,1054.0,2.0,LIE,STEAL,,,STEAL,4110.0,1
3293,1054.0,2.0,BATTERY,RADIO,,,ELECTRICITY,46910.0,0
3294,1054.0,2.0,ASSISTANCE,HELPER,,,HELPER,2766.0,1
3295,1054.0,2.0,MODEL,CAR,,,CAR,4222.0,1
3296,1054.0,2.0,SOUTH,WEST,,,WEST,1646.0,1
3297,1054.0,2.0,COOKOUT,HAMBURGER,,,HAMBURGER,3230.0,1
3298,1054.0,2.0,GRADUATE,CAP,,,CAP,1662.0,1
3299,1054.0,2.0,ENERGY,SUN,,,DRINK,15566.0,0
3300,1055.0,2.0,ANNUAL,PICNIC,,,DAILY,10606.0,0
3301,1055.0,2.0,THEOREM,GEOMETRY,,,GEOGRAPHY,6415.0,0
3302,1055.0,2.0,HUT,ISLAND,,,X,9919.0,0
3303,1055.0,2.0,BLOCKADE,WALL,,,BUILDING,11759.0,0
3304,1055.0,2.0,GRADUATE,CAP,,,CAP,2927.0,1
3305,1055.0,2.0,NOODLES,CHICKEN,,,CHICKEN,4334.0,1
3306,1055.0,2.0,ANCESTOR,FAMILY,,,GENERATIONS,8862.0,0
3307,1055.0,2.0,CRITIC,ANALYZE,,,NEWS,4606.0,0
3308,1055.0,2.0,USURP,TAKE,,,X,3919.0,0
3309,1055.0,2.0,BISCUIT,COOKIE,,,COOKIES,6351.0,0
3310,1055.0,2.0,NATURE,FOREST,,,TREE,2638.0,0
3311,1055.0,2.0,ENERGY,SUN,,,DRINK,7182.0,0
3312,1055.0,2.0,SOUTH,WEST,,,WEST,4719.0,1
3313,1055.0,2.0,SINK,HOLE,,,BOAT,5231.0,0
3314,1055.0,2.0,SALES,CLOTHES,,,STORE,6942.0,0
3315,1055.0,2.0,COOKOUT,HAMBURGER,,,COOK,11118.0,0
3316,1055.0,2.0,TASTY,TREAT,,,FOOD,3455.0,0
3317,1055.0,2.0,LIE,STEAL,,,TRUTH,3870.0,0
3318,1055.0,2.0,STAR,NIGHT,,,NIGHT,6671.0,1
3319,1055.0,2.0,FILTHY,DIRT,,,LIER,4463.0,0
3320,1055.0,2.0,BATTERY,RADIO,,,CAR,31087.0,0
3321,1055.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,10606.0,1
3322,1055.0,2.0,HOTEL,BED,,,ROOM,11246.0,0
3323,1055.0,2.0,MODEL,CAR,,,CAR,3838.0,1
3324,1055.0,2.0,FREEWAY,ROAD,,,TRAFFIC,3390.0,0
3325,1055.0,2.0,VALLEY,LOW,,,ROAD,7487.0,0
3326,1055.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,15087.0,1
3327,1055.0,2.0,ASSISTANCE,HELPER,,,HELP,2878.0,0
3328,1055.0,2.0,EVICT,APARTMENT,,,LAW,10862.0,0
3329,1055.0,2.0,VISIT,LEAVE,,,SEE,5935.0,0
3330,1056.0,2.0,BLOCKADE,WALL,,,WALL,8767.0,1
3331,1056.0,2.0,HUT,ISLAND,,,ISLAND,2926.0,1
3332,1056.0,2.0,BISCUIT,COOKIE,,,COOKIE,5646.0,1
3333,1056.0,2.0,FILTHY,DIRT,,,DIRT,3150.0,1
3334,1056.0,2.0,MODEL,CAR,,,DISPLAY,26590.0,0
3335,1056.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,4158.0,1
3336,1056.0,2.0,LIE,STEAL,,,DISHONESTY,17007.0,0
3337,1056.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,4591.0,1
3338,1056.0,2.0,HOTEL,BED,,,LOBBY,24382.0,0
3339,1056.0,2.0,BATTERY,RADIO,,,RADIO,14110.0,1
3340,1056.0,2.0,EVICT,APARTMENT,,,APARTMENT,6751.0,1
3341,1056.0,2.0,STAR,NIGHT,,,NIGHT,5903.0,1
3342,1056.0,2.0,COOKOUT,HAMBURGER,,,HAMBURGER,6527.0,1
3343,1056.0,2.0,VISIT,LEAVE,,,LEAVE,3215.0,1
3344,1056.0,2.0,SINK,HOLE,,,SWIM,6110.0,0
3345,1056.0,2.0,FREEWAY,ROAD,,,ROAD,2830.0,1
3346,1056.0,2.0,ENERGY,SUN,,,SUN,3567.0,1
3347,1056.0,2.0,SALES,CLOTHES,,,STORE,26958.0,0
3348,1056.0,2.0,GRADUATE,CAP,,,CAP,61102.0,1
3349,1056.0,2.0,ASSISTANCE,HELPER,,,HELP,7198.0,0
3350,1056.0,2.0,USURP,TAKE,,,UNIQUE,7070.0,0
3351,1056.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,7582.0,1
3352,1056.0,2.0,NATURE,FOREST,,,TREE,3550.0,0
3353,1056.0,2.0,SOUTH,WEST,,,WEST,6638.0,1
3354,1056.0,2.0,ANCESTOR,FAMILY,,,FAMILY,6494.0,1
3355,1056.0,2.0,CRITIC,ANALYZE,,,ANALIZE,12606.0,0
3356,1056.0,2.0,NOODLES,CHICKEN,,,CHICKEN,9871.0,1
3357,1056.0,2.0,VALLEY,LOW,,,LOW,35727.0,1
3358,1056.0,2.0,TASTY,TREAT,,,TREAT,4383.0,1
3359,1056.0,2.0,ANNUAL,PICNIC,,,FAIR,24911.0,0
3360,1057.0,2.0,LIE,STEAL,,, SWING,17545.0,0
3361,1057.0,2.0,NOODLES,CHICKEN,,,CHICKEN,2701.0,1
3362,1057.0,2.0,BISCUIT,COOKIE,,,COOKIE,1982.0,1
3363,1057.0,2.0,NATURE,FOREST,,,TREES,2222.0,0
3364,1057.0,2.0,SINK,HOLE,,,HOLE,6925.0,1
3365,1057.0,2.0,ASSISTANCE,HELPER,,,HELP,6077.0,0
3366,1057.0,2.0,FILTHY,DIRT,,,DIRT,2206.0,1
3367,1057.0,2.0,VALLEY,LOW,,,LOW,1390.0,1
3368,1057.0,2.0,GRADUATE,CAP,,,CAP,1630.0,1
3369,1057.0,2.0,STAR,NIGHT,,,DARK,5277.0,0
3370,1057.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,4413.0,1
3371,1057.0,2.0,SALES,CLOTHES,,,CLOTHES,4013.0,1
3372,1057.0,2.0,BATTERY,RADIO,,,SUN,3646.0,0
3373,1057.0,2.0,ANNUAL,PICNIC,,,YEAR,11933.0,0
3374,1057.0,2.0,TASTY,TREAT,,,SWEET,10014.0,0
3375,1057.0,2.0,SOUTH,WEST,,,WEST,1885.0,1
3376,1057.0,2.0,CRITIC,ANALYZE,,,ANALYZE,8157.0,1
3377,1057.0,2.0,ENERGY,SUN,,,SUN,6302.0,1
3378,1057.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,3918.0,1
3379,1057.0,2.0,HUT,ISLAND,,,WOOD,12110.0,0
3380,1057.0,2.0,MODEL,CAR,,,APARTMENT,5342.0,0
3381,1057.0,2.0,COOKOUT,HAMBURGER,,,RESTAURANT,11134.0,0
3382,1057.0,2.0,ANCESTOR,FAMILY,,,ANCIENT,9950.0,0
3383,1057.0,2.0,EVICT,APARTMENT,,,APARTMENT,3262.0,1
3384,1057.0,2.0,HOTEL,BED,,,BED,3454.0,1
3385,1057.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,3534.0,1
3386,1057.0,2.0,BLOCKADE,WALL,,,WALL,3134.0,1
3387,1057.0,2.0,USURP,TAKE,,,AIR,3645.0,0
3388,1057.0,2.0,VISIT,LEAVE,,,ATTEND,14110.0,0
